"ID","External ID","Name","Type","Step ID","Is Completed"
"456898382200052","136833-79884171-arrived","Arrived at Stop","arrived","456898381400706","Yes"
"456898382200053","136833-79884171-pickupCustomerLiveLoad","Pickup Customer Live Load","pickupCustomerLiveLoad","456898381400706","Yes"
"456898382200054","136833-79884171-pickupEmpty","Pickup Empty","pickupEmpty","456898381400706","Yes"
"456898382200055","136833-79884171-departed","Departed from Stop","departed","456898381400706","Yes"
"456898382200056","2209376-79884172-arrived","Arrived at Stop","arrived","456898381400707","Yes"
"456898382200057","2209376-79884172-dropEmpty","Drop Empty","dropEmpty","456898381400707","Yes"
"456898382200058","2209376-79884172-dropCustomerLiveUnload","Drop Customer Live Unload","dropCustomerLiveUnload","456898381400707","Yes"
"456898382200059","2209376-79884172-paperworkReference","Paperwork","paperworkReference","456898381400707","Yes"
"456898382200060","2209376-79884172-natNalUpdate","Update NAT/NAL","natNalUpdate","456898381400707","Yes"
"456898382200061","2209376-79884172-departed","Departed from Stop","departed","456898381400707","Yes"
"456898382200062","2209376-79884172-expense","Report Expenses","expense","456898381400707","No"
"462979003800887","2153294-79889125-arrived","Arrived at Stop","arrived","462979003000957","No"
"462979003800888","2153294-79889125-pickupAtRamp","Pickup Ramp","pickupAtRamp","462979003000957","No"
"462979003800889","2153294-79889125-reportJ1","J1 Report","reportJ1","462979003000957","No"
"462979003800890","2153294-79889125-departed","Departed from Stop","departed","462979003000957","No"
"462979003800891","2004940-79889126-arrived","Arrived at Stop","arrived","462979003000958","No"
"462979003800892","2004940-79889126-dropLoaded","Drop Loaded","dropLoaded","462979003000958","No"
"462979003800893","2004940-79889126-paperworkReference","Paperwork","paperworkReference","462979003000958","No"
"462979003800894","2004940-79889126-departed","Departed from Stop","departed","462979003000958","No"
"462979003800895","2004940-79889126-expense","Report Expenses","expense","462979003000958","No"
"464703519500612","90347-50953889-arrived","Arrived at Stop","arrived","464703519400184","Yes"
"464703519500935","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","464703519400184","Yes"
"464703519600262","90347-50953889-etaToStop","ETA to Stop","etaToStop","464703519400184","Yes"
"464703519600593","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","464703519400184","Yes"
"464703519600938","90347-50953889-departed","Departed from Stop","departed","464703519400184","Yes"
"464703519700263","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","464703519400184","No"
"464703519800834","2194564-50953890-arrived","Arrived at Stop","arrived","464703519700645","Yes"
"464703519900155","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","464703519700645","Yes"
"464703519900473","2194564-50953890-paperworkReference","Paperwork","paperworkReference","464703519700645","Yes"
"464703519900806","2194564-50953890-departed","Departed from Stop","departed","464703519700645","Yes"
"464703520000270","2194564-50953890-expense","Report Expenses","expense","464703519700645","No"
"464703520000593","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","464703519700645","No"
"464703525200799","90347-50953889-arrived","Arrived at Stop","arrived","464703525100349","Yes"
"464703525300114","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","464703525100349","Yes"
"464703525300436","90347-50953889-etaToStop","ETA to Stop","etaToStop","464703525100349","Yes"
"464703525300756","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","464703525100349","Yes"
"464703525400083","90347-50953889-departed","Departed from Stop","departed","464703525100349","Yes"
"464703525400403","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","464703525100349","No"
"464703525500945","2194564-50953890-arrived","Arrived at Stop","arrived","464703525400792","Yes"
"464703525600267","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","464703525400792","Yes"
"464703525600592","2194564-50953890-paperworkReference","Paperwork","paperworkReference","464703525400792","Yes"
"464703525600925","2194564-50953890-departed","Departed from Stop","departed","464703525400792","Yes"
"464703525700241","2194564-50953890-expense","Report Expenses","expense","464703525400792","No"
"464703525700565","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","464703525400792","No"
"464708348700479","90347-50953889-arrived","Arrived at Stop","arrived","464708348500177","Yes"
"464708348700829","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","464708348500177","Yes"
"464708348800179","90347-50953889-etaToStop","ETA to Stop","etaToStop","464708348500177","Yes"
"464708348800525","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","464708348500177","Yes"
"464708348800872","90347-50953889-departed","Departed from Stop","departed","464708348500177","Yes"
"464708348900207","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","464708348500177","No"
"464708349000952","2194564-50953890-arrived","Arrived at Stop","arrived","464708348900706","Yes"
"464708349100283","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","464708348900706","Yes"
"464708349100619","2194564-50953890-paperworkReference","Paperwork","paperworkReference","464708348900706","Yes"
"464708349100957","2194564-50953890-departed","Departed from Stop","departed","464708348900706","Yes"
"464708349200294","2194564-50953890-expense","Report Expenses","expense","464708348900706","No"
"464708349200637","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","464708348900706","No"
"464708353300701","90347-50953889-arrived","Arrived at Stop","arrived","464708353200262","Yes"
"464708353400053","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","464708353200262","Yes"
"464708353400391","90347-50953889-etaToStop","ETA to Stop","etaToStop","464708353200262","Yes"
"464708353400711","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","464708353200262","Yes"
"464708353500048","90347-50953889-departed","Departed from Stop","departed","464708353200262","Yes"
"464708353500395","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","464708353200262","Yes"
"464708353600997","2194564-50953890-arrived","Arrived at Stop","arrived","464708353500789","Yes"
"464708353700387","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","464708353500789","Yes"
"464708353700718","2194564-50953890-paperworkReference","Paperwork","paperworkReference","464708353500789","Yes"
"464708353800092","2194564-50953890-departed","Departed from Stop","departed","464708353500789","Yes"
"464708353800486","2194564-50953890-expense","Report Expenses","expense","464708353500789","No"
"464708353800831","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","464708353500789","No"
"464708357400942","90347-50953889-arrived","Arrived at Stop","arrived","464708357300389","Yes"
"464708357500299","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","464708357300389","Yes"
"464708357500660","90347-50953889-etaToStop","ETA to Stop","etaToStop","464708357300389","Yes"
"464708357600023","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","464708357300389","Yes"
"464708357600367","90347-50953889-departed","Departed from Stop","departed","464708357300389","Yes"
"464708357600710","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","464708357300389","No"
"464708357800459","2194564-50953890-arrived","Arrived at Stop","arrived","464708357700196","Yes"
"464708357800786","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","464708357700196","Yes"
"464708357900116","2194564-50953890-paperworkReference","Paperwork","paperworkReference","464708357700196","Yes"
"464708357900450","2194564-50953890-departed","Departed from Stop","departed","464708357700196","Yes"
"464708357900797","2194564-50953890-expense","Report Expenses","expense","464708357700196","No"
"464708358000131","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","464708357700196","Yes"
"464708362400714","90347-50953889-arrived","Arrived at Stop","arrived","464708362000683","Yes"
"464708362500679","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","464708362000683","Yes"
"464708362700427","90347-50953889-etaToStop","ETA to Stop","etaToStop","464708362000683","Yes"
"464708362800358","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","464708362000683","Yes"
"464708362900295","90347-50953889-departed","Departed from Stop","departed","464708362000683","Yes"
"464708363000233","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","464708362000683","No"
"464708363400837","2194564-50953890-arrived","Arrived at Stop","arrived","464708363100445","Yes"
"464708363500944","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","464708363100445","Yes"
"464708363600900","2194564-50953890-paperworkReference","Paperwork","paperworkReference","464708363100445","Yes"
"464708363700831","2194564-50953890-departed","Departed from Stop","departed","464708363100445","Yes"
"464708363800770","2194564-50953890-expense","Report Expenses","expense","464708363100445","No"
"464708363900748","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","464708363100445","No"
"464708367900908","90347-50953889-arrived","Arrived at Stop","arrived","464708367800481","Yes"
"464708368000233","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","464708367800481","Yes"
"464708368000565","90347-50953889-etaToStop","ETA to Stop","etaToStop","464708367800481","Yes"
"464708368000897","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","464708367800481","Yes"
"464708368100231","90347-50953889-departed","Departed from Stop","departed","464708367800481","Yes"
"464708368100568","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","464708367800481","No"
"464708368300189","2194564-50953890-arrived","Arrived at Stop","arrived","464708368100955","Yes"
"464708368300517","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","464708368100955","Yes"
"464708368300878","2194564-50953890-paperworkReference","Paperwork","paperworkReference","464708368100955","Yes"
"464708368400228","2194564-50953890-departed","Departed from Stop","departed","464708368100955","Yes"
"464708368400554","2194564-50953890-expense","Report Expenses","expense","464708368100955","No"
"464708368400966","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","464708368100955","No"
"464708373600160","90347-50953889-arrived","Arrived at Stop","arrived","464708373400645","Yes"
"464708373600495","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","464708373400645","Yes"
"464708373600834","90347-50953889-etaToStop","ETA to Stop","etaToStop","464708373400645","Yes"
"464708373700170","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","464708373400645","Yes"
"464708373700506","90347-50953889-departed","Departed from Stop","departed","464708373400645","Yes"
"464708373700841","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","464708373400645","No"
"464708373900556","2194564-50953890-arrived","Arrived at Stop","arrived","464708373800259","Yes"
"464708374000808","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","464708373800259","Yes"
"464708374100150","2194564-50953890-paperworkReference","Paperwork","paperworkReference","464708373800259","Yes"
"464708374100500","2194564-50953890-departed","Departed from Stop","departed","464708373800259","Yes"
"464708374100844","2194564-50953890-expense","Report Expenses","expense","464708373800259","No"
"464708374200188","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","464708373800259","No"
"464708379600779","90347-50953889-arrived","Arrived at Stop","arrived","464708379100782","Yes"
"464708379700723","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","464708379100782","Yes"
"464708379800663","90347-50953889-etaToStop","ETA to Stop","etaToStop","464708379100782","Yes"
"464708380000611","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","464708379100782","Yes"
"464708380100569","90347-50953889-departed","Departed from Stop","departed","464708379100782","Yes"
"464708380200525","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","464708379100782","No"
"464708380700134","2194564-50953890-arrived","Arrived at Stop","arrived","464708380300730","Yes"
"464708380800071","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","464708380300730","Yes"
"464708380900022","2194564-50953890-paperworkReference","Paperwork","paperworkReference","464708380300730","Yes"
"464708380900969","2194564-50953890-departed","Departed from Stop","departed","464708380300730","Yes"
"464708381000903","2194564-50953890-expense","Report Expenses","expense","464708380300730","No"
"464708381100879","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","464708380300730","No"
